id,Duplicate,Date,Av_Diameter_mm,Height_cm,Leaf_Area_cm2,Av_SLA _mg/cm2,Pres_Air_KPa,Trmmol_mmolm_2s_1,Resistwp_Pasm2umol_1,CO2i_Pred_Pa,LeafTemp_oC,Resistwp25_Pasm2umol_1,thetafactor,corrphi,corrAnnet,Anet_Pred_umolm_2s_1,Anet_Obs_umolm_2s_1,PARi_umolm_2s_1,StomatalCond_H2O_molm_2s_1,Pres_O2_KPa,CO2S_Pa,Pres_H2O_KPa,PhiPSII_obs,PhiPSII_pred,ChamberAirTemp_oC,PARi,Resistch_Pasm2umol_1,SumSquare_NA,gamma_Pa,Jmax25,CurveID_NA,TempLeaf,betaPSII_NA,CO2c_Pa,VPDL_KPa,CO2i_obs_Pa,ChlFlPHIPSII_Obs_NA,gamma25_Pa,Rdlight_umolm_2s_1,SumSquare,Rdlight25_umolm_2s_1,phifactor,Resistch25_Pasm2umol_1
HARC-26-2.csv,Unique,7/11/2014,13.315,263,56.8,5.064935065,99.47,0.87,0.63,22.7,27.22,0.73,0.9,1,0.99,8.46,8.62,398.22,0.08,20.84,39.71,2.54,0.65,0.65,25.94,198.78,0,0.99,1.62,68.22,NAxxxx,26.82,0.31,17.34,1.01,22.7,0.54,1.51,1.63,0.03,1.42,1.03,0
HARC-26-3.csv,Unique,7/10/2014,6.915,162,52.4,1.948051948,98.98,2.13,1.73,29.37,25.46,1.78,0.86,1,0.98,9.86,9.18,399.22,0.17,20.74,39.11,1.96,0.51,0.51,25.3,199.26,0,2.04,1.18,61.16,NAxxxx,25.09,0.42,12.34,1.28,29.37,0.36,1.16,0,0.06,0,0.92,0
HARC-26-4.csv,Unique,7/11/2014,10.62,245,50.7,3.571428571,99.45,0.73,0.67,18.72,26.93,0.77,0.83,1,0.99,9.46,8.8,400.88,0.07,20.84,39.82,2.46,0.56,0.57,25.71,350.71,0,1.24,1.86,91.53,NAxxxx,26.81,0.37,12.34,1.04,18.72,0.53,1.74,1.44,1.48,1.28,1.06,0
HARC-26-5.csv,Unique,7/14/2014,7.85,173,44.68,1.363636364,98.75,1.38,1.26,29.15,27.76,1.51,0.79,1,1,8.36,8.11,350.81,0.13,20.69,39.46,2.56,0.57,0.57,26.18,151.68,0,0.75,3.21,82.1,NAxxxx,27.34,0.53,18.14,1.1,29.15,0.43,2.93,1.68,0.02,1.42,0.96,0
HOMA-21-1.csv,Unique,7/10/2014,8.25,208.5,55.54,2.207792208,99.15,1.22,0,28.9,26.14,0,1.01,0.99,0.96,6.21,6.37,399.28,0.1,20.77,39.34,2.22,0.36,0.35,25.47,348.81,3.41,3.73,0,32.45,NAxxxx,26.1,0.32,2.03,1.14,28.9,0.32,0,1.81,11.92,1.68,0.7,3.68
HOMA-21-4.csv,Unique,7/14/2014,9.5,167,24.86,2.727272727,98.84,2.69,0.57,31.08,28.07,0.7,0.87,1,1,11.49,11.32,349.52,0.23,20.71,39.57,2.61,0.6,0.6,27.64,299.27,0,1.57,6.94,181.58,NAxxxx,28.03,0.77,24.54,1.13,31.08,0.57,6.27,3.21,5.97,2.65,1.01,0
HOMA-21-5.csv,Unique,7/11/2014,10.615,289,58.34,2.402597403,99.24,1.27,1.46,28.73,25.5,1.51,0.83,1,0.99,8.32,8.42,350.68,0.13,20.79,39.75,2.26,0.6,0.6,25.24,250.49,0,1.5,3.23,100.03,NAxxxx,25.32,0.39,16.55,0.96,28.73,0.54,3.18,0.66,0.27,0.64,1.02,0
HOMB-21-2.csv,Unique,7/11/2014,12.195,178,51.04,3.636363636,99.21,2.58,0.41,29.95,26.4,0.44,0.86,1,1,11.39,11.47,351.24,0.22,20.79,39.1,2.24,0.61,0.61,25.86,300.2,0.43,0.32,2.5,138.14,NAxxxx,26.31,0.49,18.18,1.16,29.95,0.58,2.39,2.81,1.59,2.57,1.02,0.48
HOMB-21-4.csv,Unique,7/15/2014,6.93,97,50.93,2.012987013,98.25,0.28,0,23.95,27.44,0,1.18,0.97,0.86,2.12,2.17,349.98,0.02,20.58,39.2,2.41,0.18,0.18,25.77,301.26,0,1.26,0,6.94,NAxxxx,27.33,0.2,23.95,1.2,23.95,0.16,0,0,0.55,0,0.52,0
HOMC-21-3.csv,Unique,7/10/2014,8.33,165,66.94,2.402597403,99.02,1.34,2.68,27.34,26.37,2.94,0.89,1,1,6.62,6.65,401.92,0.1,20.74,39.21,2.04,0.46,0.46,25.44,299.61,0,0.4,0.03,34.33,NAxxxx,26.03,0.23,9.58,1.36,27.34,0.39,0.03,1.09,0.85,1,0.92,0
HOMD-21-1.csv,Unique,7/10/2014,9.365,244,86.95,2.987012987,99.13,2.03,0.96,27.07,25.55,0.99,0.86,1,1,12.53,12.05,400.95,0.17,20.77,38.97,2.09,0.53,0.53,25.36,300.35,0,0.46,2.35,105.09,NAxxxx,25.39,0.48,15.1,1.16,27.07,0.47,2.31,0,1.31,0,0.95,0
HOMD-21-2.csv,Unique,7/14/2014,7.74,150,48.95,2.272727273,98.82,0.87,0.95,20.15,28.78,1.21,0.9,0.99,0.99,8.79,8.68,349.8,0.07,20.7,39.58,2.69,0.67,0.67,27.55,100.91,0,2.77,2.42,73.82,NAxxxx,28.35,0.49,11.33,1.21,20.15,0.49,2.14,0.55,0.04,0.44,1.01,0
HOMD-21-3.csv,Unique,7/11/2014,7.35,199,74.5,2.792207792,99.13,2.28,0.88,29.09,25.25,0.89,0.88,0.99,1,10.96,10.6,350.87,0.18,20.77,39.06,1.97,0.5,0.5,25.36,302.11,0,1.09,3.2,99.44,NAxxxx,25.16,0.51,19.48,1.22,29.09,0.47,3.17,0.18,4.09,0.18,0.92,0
HOMD-21-4.csv,Clone_Dup,7/10/2014,6.105,141,49.86,3.246753247,99.05,1.19,7.09,30.91,25.88,7.52,0.62,1,0.99,4.35,4.19,399.59,0.09,20.75,39.39,2.03,0.55,0.55,25.33,98.38,0,0.17,0.03,28.64,NAxxxx,24.9,0.25,0.64,1.28,30.91,0.25,0.03,0,0,0,1.02,0
HOMD-21-4.csv,Unique,6/26/2014,6.03,146,31.68,3.441558442,98.88,1.4,3.45,28.56,27.1,3.97,0.97,0.99,0.99,7.48,7.37,500.84,0.12,20.71,39.13,2.4,0.46,0.46,25.76,298.96,0,1.99,0.26,38.91,NAxxxx,26.63,0.33,4.16,1.15,28.56,0.32,0.24,0.62,4.23,0.55,0.9,0
HOPF-27-1.csv,Clone_Dup,7/11/2014,11.525,218.5,44.02,2.922077922,98.8,2,1.48,27.4,26.77,1.66,0.92,1,1,11,10.77,499.6,0.16,20.7,38.99,2.28,0.59,0.6,25.76,348.8,0,1.69,1.41,102.67,NAxxxx,26.58,0.4,11.23,1.23,27.4,0.51,1.33,3.7,11.72,3.31,1.01,0
HOPF-27-1.csv,Unique,6/26/2014,10.755,207,112.74,4.415584416,99.34,1.29,1.55,26.47,26.06,1.66,0.94,0.99,0.99,9.1,8.77,350.89,0.11,20.81,39.76,2.2,0.45,0.46,25.49,300.61,0,1.21,2.61,76.74,NAxxxx,25.95,0.53,12.37,1.14,26.47,0.42,2.52,0.05,9.24,0.05,0.83,0
HOPF-27-5.csv,Clone_Dup,8/4/2014,10.59,226,66.29,2.922077922,99.22,1.15,1.51,29.56,24.99,1.51,0.66,1,0.98,7.93,7.78,348.57,0.11,20.79,39.7,2.15,0.7,0.7,23.62,75.08,0,3.58,1.15,81.99,NAxxxx,25.06,0.26,17.13,0.97,29.56,0.51,1.15,0,0,0,1.07,0
HOPF-27-5.csv,Unique,7/14/2014,7.435,90.5,55.53,2.792207792,98.56,1.41,1.5,30.28,27.8,1.81,0.85,0.67,1,5.61,5.48,250.61,0.1,20.65,39.46,2.37,0.32,0.39,26.59,201.31,0,0.96,4.58,69.09,NAxxxx,27.75,0.58,21.81,1.32,30.28,0.31,4.18,0.59,227.18,0.5,0.65,0
HOPG-27-1.csv,Unique,7/2/2014,12.435,213,100.92,3.766233766,98.75,0.69,1.25,24.36,27.2,1.44,0.66,0.99,0.99,4.78,4.45,399.67,0.05,20.69,39.58,2.2,0.52,0.53,25.8,201.94,0,0.75,0.03,33.34,NAxxxx,26.71,0.13,18.41,1.37,24.36,0.45,0.03,0,0.05,0,0.87,0
HOPG-27-3.csv,Unique,7/10/2014,8.48,165.5,51.17,2.337662338,99.08,0.68,4.81,26.51,26.47,5.3,1,0.99,0.95,3.71,3.71,399.82,0.05,20.76,39.41,2.07,0.23,0.22,25.45,351.11,2.28,0.64,0,14.18,NAxxxx,26.28,0.23,0,1.36,26.51,0.2,0,0,3.18,0,0.75,2.52
HOPG-27-5.csv,Clone_Dup,8/4/2014,12.465,225,69.6,6.233766234,99.32,1.26,1.88,29.45,25.12,1.9,0.9,1,1,8.17,7.95,350.6,0.11,20.81,39.74,2.05,0.63,0.63,22.59,198.84,0,0.69,0.11,61.26,NAxxxx,25,0.3,13.93,1.08,29.45,0.52,0.11,3.11,0.1,3.08,1.04,0
HOPG-27-5.csv,Unique,7/14/2014,7.435,90.5,55.53,2.792207792,98.61,1.72,0.51,27.31,27.42,0.59,0.78,1,1,9.77,9.69,348.66,0.13,20.66,39.54,2.36,0.57,0.57,26.37,298.35,0,1.28,6.71,203.8,NAxxxx,27.33,0.75,22.36,1.24,27.31,0.55,6.2,3.49,2.16,3,0.99,0
HRSO-27-1.csv,Unique,7/15/2014,5.365,123,52.42,2.987012987,98.24,0.74,7.37,29.1,26.98,8.4,0.88,0.99,0.99,3.88,3.81,350.75,0.06,20.58,39.11,2.4,0.52,0.52,25.76,74.95,0,0.45,0,20.34,NAxxxx,26.37,0.29,0,1.11,29.1,0.25,0,0.18,0,0.16,0.84,0
HRSO-27-2.csv,Unique,7/11/2014,12.06,234,47.68,3.701298701,99.28,1.34,0.82,26.56,25.45,0.84,0.81,1,1,10.32,9.84,350.73,0.13,20.8,39.74,2.2,0.58,0.58,25.25,300.46,0,2.27,4.18,159.59,NAxxxx,25.33,0.6,18.15,1.04,26.56,0.55,4.12,2.32,4.78,2.26,1.04,0
HRSO-27-4.csv,Unique,7/10/2014,9.54,212,50.16,2.532467532,99.17,0.99,3.1,25.85,25.86,3.28,0.92,1,0.96,6.64,6.28,399.84,0.08,20.78,39.37,2.07,0.39,0.39,25.29,249.29,0,1.43,0.8,42.5,NAxxxx,25.59,0.44,5.2,1.23,25.85,0.28,0.78,0,0.55,0,0.79,0
HRSP-25-4.csv,Unique,7/8/2014,9.45,209,174.63,4.545454545,98.84,1.56,0.51,25.08,26.43,0.56,0.87,1,1,13,13.04,400.65,0.16,20.71,38.79,2.44,0.6,0.6,25.76,350.39,0,0.78,3.2,137.86,NAxxxx,26.4,0.49,18.5,0.96,25.08,0.57,3.05,1.71,4.85,1.56,1.05,0
HRSP-27-1.csv,Unique,7/14/2014,5.11,107,55.45,2.207792208,98.48,2.56,1.68,29.79,26.89,1.9,0.89,0.99,1,10.13,10.09,351.06,0.18,20.63,39.45,2.14,0.52,0.53,25.97,300.03,0,0.55,1.04,76.3,NAxxxx,26.82,0.42,12.83,1.37,29.79,0.49,0.98,1.85,6.28,1.65,0.96,0
HRSP-27-4.csv,Clone_Dup,8/4/2014,7.92,170,41.61,2.532467532,99.38,1.39,0,28.87,25,0,0.89,0.99,0.99,9.88,9.59,351.06,0.14,20.82,39.79,2.15,0.68,0.68,23.59,99.21,0,2.63,0,60.26,NAxxxx,24.89,0.31,28.87,0.99,28.87,0.5,0,1.7,0.01,1.7,1.05,0
HRSP-27-4.csv,Unique,7/14/2014,9.205,209,90.25,3.766233766,98.57,0.98,1.54,22.7,27.59,1.83,0.86,0.99,0.99,7.13,6.57,349.08,0.06,20.65,39.46,2.21,0.58,0.58,26.23,150.4,0,2.39,1.99,58.82,NAxxxx,27.24,0.4,11.68,1.45,22.7,0.44,1.83,0.76,0.05,0.65,0.94,0
HRSP-27-5.csv,Unique,7/16/2014,7.685,205,140.5,2.792207792,98.62,1.44,1.01,26.53,26.96,1.15,0.86,1,0.99,8.99,8.69,350.91,0.12,20.66,38.9,2.33,0.58,0.58,25.8,300.13,0,2.35,3.25,93.65,NAxxxx,26.77,0.42,17.44,1.18,26.53,0.55,3.05,1.06,5.3,0.93,1.04,0
KLMA-20-3.csv,Unique,7/10/2014,7.37,204.5,45.98,2.857142857,99.19,1.49,3.02,29.45,25.98,3.22,0.92,1,0.98,7.37,7,398.74,0.12,20.78,39.25,2.15,0.44,0.44,25.49,248.61,0,0.95,1.82,60.38,NAxxxx,25.64,0.56,7.64,1.18,29.45,0.31,1.76,0,1.49,0,0.92,0
KLNA-20-3.csv,Unique,7/10/2014,3.48,149,18.64,1.428571429,99.09,1.11,6.43,30.32,27.24,7.45,,n/a,0.94,4.68,4.67,398.78,0.09,20.76,39.38,2.22,,,25.68,,0,1.17,0,,NAxxxx,,0.25,0,1.31,30.32,0.26,0,0,,0,,0
KLNA-20-4.csv,Unique,7/10/2014,12.465,227,45.03,2.272727273,99.22,0.97,0.8,19.61,26.33,0.87,0.8,1,0.98,9.67,9.03,398.83,0.08,20.79,39.22,2.15,0.51,0.51,25.52,248.66,0,2.29,2.91,97.25,NAxxxx,26.09,0.54,11.89,1.25,19.61,0.42,2.78,0,0.06,0,0.94,0
KLNA-20-5.csv,Unique,7/11/2014,4.885,94,28.55,2.402597403,99.16,0.56,0,28.11,25.97,0,0.7,1,0.97,2.57,2.46,350.35,0.04,20.77,39.54,1.88,0.53,0.53,25.36,47.83,9.57,0.4,0,16.33,NAxxxx,25.32,0.25,0,1.45,28.11,0.18,0,0.17,0,0.16,0.88,10.21
KLNB-20-3.csv,Unique,7/14/2014,6.395,109,25.4,1.233766234,98.43,0.89,6.64,27.09,27.66,7.92,0.81,1,0.98,3.9,3.63,349.16,0.05,20.62,39.41,2.02,0.51,0.51,25.96,101.91,0,0.85,0.09,23.36,NAxxxx,26.95,0.29,1.35,1.66,27.09,0.27,0.08,0.54,0,0.46,0.88,0
KLNC-20-2.csv,Sameleaf_Dup,7/2/2014,5.855,106,48.38,2.272727273,98.85,0.24,0.63,12.28,26.55,0.7,,n/a,0.93,4.32,4.16,401.65,0.02,20.71,39.48,2.36,,,25.54,,0.62,3.27,0,,NAxxxx,,0.16,6.61,1.07,12.28,0.31,0,0,,0,,0.68
KLNC-20-2.csv,Unique,6/27/2014,5.855,106,48.38,2.272727273,98.99,0.62,4.7,23.92,27.46,5.53,0.36,1,0.99,5.05,5.18,497.49,0.05,20.74,39.67,2.5,0.54,0.54,25.69,76.37,0,1.15,0,43.09,NAxxxx,26.06,0.28,0.2,1.1,23.92,0.24,0,0.24,0,0.21,0.92,0
KLND-20-1.csv,Unique,7/15/2014,7.81,167,44.36,2.597402597,98.22,1.5,2.37,29.24,26.74,2.66,0.88,1,0.99,7.77,7.31,351.42,0.13,20.58,38.87,2.36,0.48,0.49,25.72,197.83,0,2.14,1.63,51.09,NAxxxx,26.3,0.45,10.86,1.11,29.24,0.36,1.54,0.01,0.39,0.01,0.9,0
KLND-20-3.csv,Clone_Dup,8/4/2014,11.705,192.5,136.03,5.324675325,98.97,1.79,0,31.75,24.83,0,0.9,1,0.98,7.17,6.71,349.1,0.15,20.73,39.6,1.95,0.41,0.41,23.99,299.98,0,3.39,0,33.57,NAxxxx,24.82,0.27,31.75,1.17,31.75,0.37,0,0.12,0.85,0.12,0.94,0
KLND-20-3.csv,Unique,7/14/2014,10.26,218,118.02,4.87012987,98.4,2.08,1.42,27.3,26.45,1.56,0.93,0.99,0.99,10.64,10.18,349.13,0.14,20.62,39.42,2.03,0.5,0.51,25.75,300.59,0,1.99,2.6,97.68,NAxxxx,26.35,0.58,12.24,1.4,27.3,0.47,2.48,0.51,12.35,0.47,0.91,0
KLNE-20-3.csv,Unique,7/16/2014,6.545,103,37.93,1.623376623,98.72,0.93,4.53,28.49,27.55,5.36,0.99,0.99,0.98,5.57,5.39,349.1,0.08,20.68,39.1,2.56,0.42,0.43,26.11,251.3,0,1.91,0.3,31.79,NAxxxx,27.43,0.38,2.72,1.07,28.49,0.33,0.28,0.55,5.93,0.47,0.9,0
KLNE-20-5.csv,Unique,7/11/2014,4.45,82,47.04,1.428571429,99.29,0.86,6.28,32.22,25.51,6.49,0.8,0.99,0.98,3.83,3.55,349.73,0.08,20.8,39.78,2.2,0.36,0.37,25.21,151.4,0,0.54,0.68,22.6,NAxxxx,25.08,0.35,8.55,1.03,32.22,0.2,0.67,0.22,0.14,0.21,0.8,0
KLNG-20-1.csv,Unique,7/10/2014,5.69,147,42.8,1.948051948,99.04,0.51,7.11,24.97,27.59,8.44,0.93,1,0.93,3.03,2.98,398.05,0.03,20.75,39.43,2.24,0.33,0.33,25.71,249.64,0,0.28,0.58,18.49,NAxxxx,27.04,0.28,3.27,1.42,24.97,0.22,0.53,0,0.21,0,0.86,0
KLNG-20-3.csv,Clone_Dup,8/4/2014,9.585,220,75.13,4.415584416,99.14,2.87,2.71,31.46,24.94,2.7,0.94,1,1,9.2,9.07,351.52,0.2,20.77,39.66,1.72,0.55,0.56,24.59,301.13,0,2.41,0,64.65,NAxxxx,24.91,0.34,6.53,1.42,31.46,0.51,0,3.54,4.39,3.55,1,0
KLNG-20-3.csv,Unique,7/14/2014,10.61,187,59.45,3.376623377,98.36,2.67,0.81,30.68,25.69,0.85,0.86,1,1,10.7,10.56,349.8,0.21,20.61,39.4,2.03,0.62,0.62,25.56,301.16,0,0.5,4.59,157.51,NAxxxx,25.54,0.55,21.99,1.24,30.68,0.59,4.49,2.72,3.22,2.6,1.06,0
KLNG-20-4.csv,Sametree_Dup,7/22/2014,12.645,268,158.24,5.324675325,99.27,0.96,0.8,30.34,25.86,0.85,0.86,0.99,1,7.88,7.79,350.82,0.14,20.8,39.33,2.61,0.6,0.6,25.52,99.82,0,0.17,10.29,139.6,NAxxxx,25.57,0.95,23.73,0.67,30.34,0.41,10,0.84,0.18,0.79,0.94,0
KLNG-20-4.csv,Unique,7/21/2014,12.645,268,153.37,4.74025974,98.98,0.39,0.73,12.71,26.35,0.8,0.86,1,0.98,7.04,6.61,350.77,0.04,20.74,39.24,2.42,0.51,0.51,25.47,150.99,0,2.23,1.06,47.11,NAxxxx,25.75,0.48,7.6,0.96,12.71,0.32,1.01,0,0.05,0,0.95,0
KLNG-20-7.csv,Clone_Dup,8/4/2014,5.3,86,20.26,1.623376623,98.86,0.63,0,31.38,24.82,0,1.17,0.97,0.92,2.23,2.19,351.37,0.05,20.71,39.61,1.81,0.21,0.22,23.04,301.93,0,1.49,0,10.44,NAxxxx,24.81,0.22,31.38,1.31,31.38,0.18,0,0.43,1.39,0.43,0.62,0
KLNG-20-7.csv,Unique,7/16/2014,10.415,142,51.43,2.272727273,98.63,2.41,1,30.56,25.7,1.05,0.82,0.99,1,11.28,11.26,350.2,0.23,20.66,38.85,2.27,0.56,0.56,25.51,301.48,0,0.56,3.3,149.51,NAxxxx,25.63,0.56,19.29,1.01,30.56,0.53,3.22,2.33,4.71,2.23,0.98,0
LILA-26-4.csv,Unique,7/23/2014,12.85,158.5,36.39,1.915584416,99.14,0.87,0.33,21.73,26.24,0.36,0.75,1,0.99,10.61,10.68,350.68,0.1,20.77,39.09,2.52,0.6,0.6,25.47,301.41,0,3.36,2.16,126.52,NAxxxx,26.1,0.37,18.26,0.84,21.73,0.58,2.08,0.71,0.3,0.66,1.03,0
LILA-26-5.csv,Unique,7/23/2014,13.98,235,120.7,2.012987013,99.11,1.16,0.91,26.57,26.32,0.99,0.9,1,1,10.26,10.22,350.49,0.13,20.76,39.15,2.54,0.63,0.63,25.58,301.1,0,1.24,1.98,95.31,NAxxxx,26.24,0.38,17.29,0.84,26.57,0.6,1.9,1.76,1.28,1.62,1.07,0
LILB-26-1.csv,Unique,7/16/2014,11.93,197,102.27,2.532467532,98.57,0.61,1.08,31.18,27.17,1.25,0.31,1,0.99,2.34,2.19,349.27,0.05,20.65,39.31,2.31,0.43,0.43,25.75,51.02,0,0.15,0,14.9,NAxxxx,26.49,0.25,28.71,1.25,31.18,0.16,0,0.68,0,0.59,0.79,0
LILB-26-4.csv,Unique,7/28/2014,9.815,161,67.73,1.688311688,98.53,1.05,0,27.14,26.67,0,0.98,0.99,0.98,6.22,5.79,349.78,0.08,20.64,39.15,2.21,0.47,0.47,25.68,298.01,0,2.88,0,24.75,NAxxxx,26.56,0.2,27.14,1.25,27.14,0.42,0,0.03,2.16,0.03,0.89,0
LILB-26-5.csv,Unique,7/18/2014,9.59,216,40.25,2.532467532,99.17,0.82,0.77,22.16,26.12,0.82,0.82,1,1,9.58,9.4,350.67,0.09,20.78,39.19,2.47,0.62,0.62,25.49,198.91,0,1.23,3.32,121.27,NAxxxx,25.86,0.51,14.84,0.87,22.16,0.54,3.2,1.18,0.09,1.1,1.03,0
LILC-26-1.csv,Unique,7/17/2024,6.06,176,53.97,2.727272727,98.8,0.99,1.61,26.71,26.91,1.82,0.79,1,0.99,6.33,5.82,349.55,0.08,20.7,39.23,2.28,0.53,0.53,25.78,198.31,0,2.17,1.57,49.63,NAxxxx,26.69,0.33,16.54,1.23,26.71,0.42,1.48,1.35,0.03,1.2,0.98,0
LILD-26-2.csv,Unique,7/25/2014,6.07,109,34.17,1.233766234,98.82,0.75,7.55,29.01,26.18,8.17,0.83,1,0.98,3.77,3.44,350.21,0.06,20.7,39.33,2.1,0.51,0.51,25.46,73.96,0,0.94,0,20.14,NAxxxx,25.57,0.27,0,1.27,29.01,0.24,0,0.52,0,0.48,0.84,0
LILD-26-4.csv,Unique,7/31/2014,7.715,160.5,55.2,2.337662338,99.13,1.29,2.69,26.94,26.71,3.01,0.91,1,0.99,9.18,8.74,349.6,0.11,20.77,39.69,2.36,0.59,0.59,25.94,198.35,0,2.03,0.01,49.27,NAxxxx,26.38,0.33,2.77,1.1,26.94,0.46,0.01,1.42,0.2,1.28,0.99,0
LILD-26-5.csv,Unique,7/18/2014,8.835,208,35.65,3.181818182,99.2,1.14,2.8,32.2,25.81,2.96,0.38,1,0.98,6.23,5.67,351.07,0.14,20.78,39.37,2.46,0.69,0.69,25.45,74.89,0,5.13,1.06,151.07,NAxxxx,25.26,0.3,14.74,0.82,32.2,0.53,1.03,3.18,0,3.02,1.06,0
MCMN-27-3.csv,Clone_Dup,8/4/2014,9.42,155,67.88,2.207792208,99.05,1.42,1.63,26.3,24.99,1.63,0.74,1,1,10.07,9.73,351.34,0.12,20.75,39.67,2.03,0.63,0.63,24.17,149.37,0,2.16,0.1,72.41,NAxxxx,24.9,0.32,9.95,1.12,26.3,0.49,0.1,1.25,0.01,1.25,1.06,0
MCMN-27-3.csv,Unique,7/16/2014,8.625,141,45.76,2.402597403,98.55,1.66,1.91,28.39,26.84,2.16,0.96,0.99,1,8.46,8.32,349.18,0.13,20.65,39,2.29,0.52,0.53,25.82,300.52,0,1.32,2.06,73.56,NAxxxx,26.75,0.46,12.22,1.2,28.39,0.49,1.93,1.9,14.43,1.69,0.92,0
MCMN-27-5.csv,Unique,7/23/2014,11.22,197,49.77,1.948051948,99.06,1.5,1,28.45,26.44,1.1,0.97,0.99,1,10.44,10.28,349.8,0.16,20.75,39.11,2.5,0.61,0.61,25.58,300.63,0,1.43,1.69,82.24,NAxxxx,26.34,0.38,18.04,0.9,28.45,0.58,1.62,1.77,21.43,1.61,0.98,0
MTSM-27-1.csv,Unique,7/25/2014,8.475,222,27.57,1.948051948,98.82,0.82,1.87,21.76,26.01,2,0.34,1,0.95,7.03,6.57,349.86,0.06,20.7,39.18,2.07,0.64,0.64,25.42,73.9,0,7.86,0.3,70.38,NAxxxx,25.26,0.25,9.87,1.26,21.76,0.43,0.29,0,0,0,1.02,0
NHTA-27-2.csv,Unique,7/25/2014,13.085,211,78.84,3.246753247,98.8,1.37,2.03,29.41,25.74,2.13,0.88,0.99,1,6.38,6.32,349.72,0.11,20.7,39.18,2.08,0.57,0.57,25.42,300.57,0,0.39,2.44,87.69,NAxxxx,25.62,0.39,16.49,1.2,29.41,0.54,2.39,3.58,6.27,3.42,1.02,0
NHTA-27-3.csv,Unique,7/8/2014,6.325,152.5,79.68,2.402597403,98.82,1.45,0.6,24.49,26.71,0.68,0.88,1,1,12.75,12.57,401.86,0.15,20.7,38.87,2.49,0.53,0.54,25.84,351.57,0,1.05,3.82,127.65,NAxxxx,26.64,0.55,16.78,0.97,24.49,0.51,3.61,0,6.67,0,0.97,0
NHTA-27-4.csv,Unique,7/23/2014,13.5,245,123.99,2.62987013,99.04,1.37,0.39,26.42,26.2,0.42,0.81,1,1,12.57,12.56,350.07,0.17,20.75,38.93,2.55,0.64,0.64,25.54,251.21,0,2.06,3.73,151.97,NAxxxx,25.88,0.47,21.58,0.8,26.42,0.59,3.58,0.15,0.67,0.14,1.05,0
NHTA-27-5.csv,Unique,7/18/2014,5.3,82,54.54,1.948051948,99.22,0.4,0,25.69,26.33,0,0.85,0.99,0.94,3.34,3.01,351.27,0.04,20.79,39.57,2.31,0.57,0.57,25.44,74.98,0,1.33,0,14.76,NAxxxx,25.79,0.21,25.69,1.08,25.69,0.23,0,0,0,0,0.96,0
NHTB-27-1.csv,Unique,7/18/2014,6.515,179,69.04,1.753246753,99.25,0.57,3.94,24.41,26.19,4.27,0.1,1,0.95,4.4,4.22,351.3,0.05,20.79,39.45,2.18,0.66,0.66,25.4,51.81,0,2.15,0.46,70.89,NAxxxx,25.5,0.26,5.92,1.18,24.41,0.32,0.45,0,0,0,1.06,0
NHTB-27-3.csv,Unique,7/8/2014,8.96,268,91.87,3.051948052,98.6,1.75,2.13,28.57,26.17,2.3,0.92,0.99,0.99,8.34,8.13,401.89,0.13,20.66,39.01,2.09,0.46,0.46,25.42,351.7,0,0.86,2.61,79.1,NAxxxx,26.04,0.44,10.81,1.27,28.57,0.43,2.51,0,8.52,0,0.85,0
NHTB-27-4.csv,Unique,8/1/2014,6.23,155.5,48.76,1.688311688,99.18,0.54,0,31.35,27.09,0,0.94,0.99,0.91,3.01,2.82,350.34,0.05,20.78,39.7,2.59,0.54,0.55,25.97,98.64,0,3.71,0,16.14,NAxxxx,26.72,0.27,31.35,0.94,31.35,0.22,0,1.06,0.12,0.93,0.93,0
SKWA-24-3.csv,Unique,8/1/2014,10.24,213,92.27,4.87012987,99.13,1.64,2.96,31.41,26.84,3.34,0.98,1,1,8.72,8.33,349.82,0.18,20.77,39.66,2.55,0.56,0.57,26.05,299.67,0,1.03,0.07,54.23,NAxxxx,26.74,0.34,5.64,0.93,31.41,0.52,0.06,3.72,8.99,3.31,0.99,0
SKWA-24-4.csv,Unique,7/18/2014,7.125,189,130.48,2.337662338,99.22,0.76,8.81,31.15,25.8,9.3,0.78,0.99,0.92,3.31,3.13,349.34,0.06,20.79,39.49,2.15,0.42,0.42,25.38,73.08,0,3.21,0,19.9,NAxxxx,25.14,0.33,2.94,1.14,31.15,0.18,0,0.76,0,0.73,0.73,0
SKWA-24-5.csv,Unique,7/17/2024,7.36,149,48.86,1.948051948,99.01,0.6,0.81,20.44,27.46,0.95,0.88,0.99,0.99,7.33,7.27,348.97,0.06,20.74,39.13,2.71,0.64,0.65,26,101.6,0,1.36,1.31,54.8,NAxxxx,26.9,0.35,14.01,0.89,20.44,0.47,1.21,1.76,0.01,1.51,0.99,0
SKWB-24-5.csv,Unique,7/23/2014,6.38,104,57.93,0.779220779,99.03,0.32,0,26.92,26.71,0,0.81,1,0.92,2.11,2,350.51,0.03,20.75,39.56,2.3,0.5,0.5,25.4,74.93,0,1.56,0,13.39,NAxxxx,25.5,0.23,26.92,1.16,26.92,0.19,0,0.9,0,0.81,0.89,0
